number,department,municipality,area,location,address,electoralLoad
01277,02-COLON,08-SONAGUERA,2-RURAL,INST. TÉCNICO OFICIAL 19 DE DICIEMBRE DE 1881,001-SONAGUERA,353
01278,02-COLON,08-SONAGUERA,2-RURAL,INST. TÉCNICO OFICIAL 19 DE DICIEMBRE DE 1881,001-SONAGUERA,352
01279,02-COLON,08-SONAGUERA,2-RURAL,INST. TÉCNICO OFICIAL 19 DE DICIEMBRE DE 1881,001-SONAGUERA,352
01280,02-COLON,08-SONAGUERA,2-RURAL,INST. TÉCNICO OFICIAL 19 DE DICIEMBRE DE 1881,001-SONAGUERA,352
01281,02-COLON,08-SONAGUERA,2-RURAL,INST. TÉCNICO OFICIAL 19 DE DICIEMBRE DE 1881,001-SONAGUERA,352
01282,02-COLON,08-SONAGUERA,2-RURAL,INST. TÉCNICO OFICIAL 19 DE DICIEMBRE DE 1881,001-SONAGUERA,352
01283,02-COLON,08-SONAGUERA,2-RURAL,INST. TÉCNICO OFICIAL 19 DE DICIEMBRE DE 1881,001-SONAGUERA,352
01284,02-COLON,08-SONAGUERA,2-RURAL,INST. TÉCNICO OFICIAL 19 DE DICIEMBRE DE 1881,001-SONAGUERA,352
01285,02-COLON,08-SONAGUERA,2-RURAL,INST. TÉCNICO OFICIAL 19 DE DICIEMBRE DE 1881,001-SONAGUERA,352
01286,02-COLON,08-SONAGUERA,2-RURAL,INST. TÉCNICO OFICIAL 19 DE DICIEMBRE DE 1881,001-SONAGUERA,352
01287,02-COLON,08-SONAGUERA,2-RURAL,CEB LUIS LANDA,003-COL. CARLOS ALBERTO MORAZAN OCAMPO,332
01288,02-COLON,08-SONAGUERA,2-RURAL,CEB LUIS LANDA,003-COL. CARLOS ALBERTO MORAZAN OCAMPO,332
01289,02-COLON,08-SONAGUERA,2-RURAL,CEB LUIS LANDA,003-COL. CARLOS ALBERTO MORAZAN OCAMPO,332
01290,02-COLON,08-SONAGUERA,2-RURAL,CEB LUIS LANDA,003-COL. CARLOS ALBERTO MORAZAN OCAMPO,331
01291,02-COLON,08-SONAGUERA,2-RURAL,CEB LUIS LANDA,003-COL. CARLOS ALBERTO MORAZAN OCAMPO,331
01292,02-COLON,08-SONAGUERA,2-RURAL,ESC. JUAN LINDO,004-COL. EL CASTAÑO,301
01293,02-COLON,08-SONAGUERA,2-RURAL,ESC. JUAN LINDO,004-COL. EL CASTAÑO,301
01294,02-COLON,08-SONAGUERA,2-RURAL,ESC. JUAN LINDO,005-CHURRUSQUERA,249
01295,02-COLON,08-SONAGUERA,2-RURAL,ESC. JUAN LINDO,005-CHURRUSQUERA,248
01296,02-COLON,08-SONAGUERA,2-RURAL,ESC. JUAN LINDO,005-CHURRUSQUERA,248
01297,02-COLON,08-SONAGUERA,2-RURAL,ESC. LA UNION,006-EL GUAYABAL,227
01298,02-COLON,08-SONAGUERA,2-RURAL,ESC. LA UNION,006-EL GUAYABAL,227
01299,02-COLON,08-SONAGUERA,2-RURAL,CEB JOSÉ CECILIO DEL VALLE,007-EL SASTRE,370
01300,02-COLON,08-SONAGUERA,2-RURAL,CEB JOSÉ CECILIO DEL VALLE,007-EL SASTRE,370
01301,02-COLON,08-SONAGUERA,2-RURAL,ESC. DIONISIO DE HERRERA,008-GIOCONDA,251
01302,02-COLON,08-SONAGUERA,2-RURAL,ESC. DIONISIO DE HERRERA,008-GIOCONDA,250
01303,02-COLON,08-SONAGUERA,2-RURAL,ESC. DIONISIO DE HERRERA,008-GIOCONDA,250
01304,02-COLON,08-SONAGUERA,2-RURAL,CEB PEDRO NUFIO,010-LA CURVA DE ISLETAS,290
01305,02-COLON,08-SONAGUERA,2-RURAL,CEB PEDRO NUFIO,010-LA CURVA DE ISLETAS,290
01306,02-COLON,08-SONAGUERA,2-RURAL,CEB PEDRO NUFIO,010-LA CURVA DE ISLETAS,289
01307,02-COLON,08-SONAGUERA,2-RURAL,ESC. LOS LAURELES,012-LA PRESA O JUAN LAZARO ARRIBA,207
01308,02-COLON,08-SONAGUERA,2-RURAL,ESC. CARLOS HARTLING,013-EL ESCANO,348
01309,02-COLON,08-SONAGUERA,2-RURAL,ESC. CARLOS HARTLING,013-EL ESCANO,347
01310,02-COLON,08-SONAGUERA,2-RURAL,CEB MIGUEL MORAZÁN,014-LORELAY,294
01311,02-COLON,08-SONAGUERA,2-RURAL,CEB MIGUEL MORAZÁN,014-LORELAY,294
01312,02-COLON,08-SONAGUERA,2-RURAL,CEB MIGUEL MORAZÁN,014-LORELAY,294
01313,02-COLON,08-SONAGUERA,2-RURAL,ESC. POMPILIO ORTEGA,015-LORENCITO,200
01314,02-COLON,08-SONAGUERA,2-RURAL,ESC. POMPILIO ORTEGA,015-LORENCITO,200
01315,02-COLON,08-SONAGUERA,2-RURAL,CEB NAPOLEÓN ARIAS CRISTALES,016-LUCIA,282
01316,02-COLON,08-SONAGUERA,2-RURAL,CEB NAPOLEÓN ARIAS CRISTALES,016-LUCIA,281
01317,02-COLON,08-SONAGUERA,2-RURAL,ESC. JOSE SIMEON CAÑAS,017-LOS CARRIOLES,255
01318,02-COLON,08-SONAGUERA,2-RURAL,ESC. JOSE SIMEON CAÑAS,017-LOS CARRIOLES,255
01319,02-COLON,08-SONAGUERA,2-RURAL,CEB ALVARO CONTRERAS,018-LOS PLANES,342
01320,02-COLON,08-SONAGUERA,2-RURAL,CEB ALVARO CONTRERAS,018-LOS PLANES,341
01321,02-COLON,08-SONAGUERA,2-RURAL,CEB ALVARO CONTRERAS,018-LOS PLANES,341
01322,02-COLON,08-SONAGUERA,2-RURAL,CEB ALVARO CONTRERAS,018-LOS PLANES,341
01323,02-COLON,08-SONAGUERA,2-RURAL,CEB RAMÓN ROSA,019-PARMAS,339
01324,02-COLON,08-SONAGUERA,2-RURAL,CEB RAMÓN ROSA,019-PARMAS,338
01325,02-COLON,08-SONAGUERA,2-RURAL,CEB RAMÓN ROSA,019-PARMAS,338
01326,02-COLON,08-SONAGUERA,2-RURAL,CEB RAMÓN ROSA,019-PARMAS,338
01327,02-COLON,08-SONAGUERA,2-RURAL,CEB RAMÓN ROSA,019-PARMAS,338
01328,02-COLON,08-SONAGUERA,2-RURAL,ESC. JUAN ALBERTO MELGAR CASTRO,020-PUENTE ALTO,186
01329,02-COLON,08-SONAGUERA,2-RURAL,ESC. JUAN ALBERTO MELGAR CASTRO,020-PUENTE ALTO,186
01330,02-COLON,08-SONAGUERA,2-RURAL,CEB OSCAR A. FLORES,021-QUEBRADA DE ARENA,257
01331,02-COLON,08-SONAGUERA,2-RURAL,CEB OSCAR A. FLORES,021-QUEBRADA DE ARENA,256
01332,02-COLON,08-SONAGUERA,2-RURAL,CEB OSCAR A. FLORES,021-QUEBRADA DE ARENA,256
01333,02-COLON,08-SONAGUERA,2-RURAL,ESC. RURAL MIXTA MANUEL BONILLA,022-RIO DE PIEDRA,263
01334,02-COLON,08-SONAGUERA,2-RURAL,ESC. RURAL MIXTA MANUEL BONILLA,022-RIO DE PIEDRA,263
01335,02-COLON,08-SONAGUERA,2-RURAL,ESC. RURAL MIXTA MANUEL BONILLA,022-RIO DE PIEDRA,262
01336,02-COLON,08-SONAGUERA,2-RURAL,CEB JOAQUIN REYES TEJEDA,023-SABANA DE UTILA,250
01337,02-COLON,08-SONAGUERA,2-RURAL,CEB JOAQUIN REYES TEJEDA,023-SABANA DE UTILA,249
01338,02-COLON,08-SONAGUERA,2-RURAL,CEB JOAQUIN REYES TEJEDA,023-SABANA DE UTILA,249
01339,02-COLON,08-SONAGUERA,2-RURAL,ESC. ANTONIO VELASQUEZ,024-TOSCA,255
01340,02-COLON,08-SONAGUERA,2-RURAL,ESC. ANTONIO VELASQUEZ,024-TOSCA,255
01341,02-COLON,08-SONAGUERA,2-RURAL,ESC. POLICARPO BONILLA,025-TROVADOR,196
01342,02-COLON,08-SONAGUERA,2-RURAL,ESC. CRISTOBAL COLON,026-ISLETA CENTRAL (SECTOR DE ISLETAS),350
01343,02-COLON,08-SONAGUERA,2-RURAL,ESC. CRISTOBAL COLON,026-ISLETA CENTRAL (SECTOR DE ISLETAS),350
01344,02-COLON,08-SONAGUERA,2-RURAL,ESC. CRISTOBAL COLON,026-ISLETA CENTRAL (SECTOR DE ISLETAS),349
01345,02-COLON,08-SONAGUERA,2-RURAL,ESC. CRISTOBAL COLON,026-ISLETA CENTRAL (SECTOR DE ISLETAS),349
01346,02-COLON,08-SONAGUERA,2-RURAL,ESC. CRISTOBAL COLON,026-ISLETA CENTRAL (SECTOR DE ISLETAS),349
01347,02-COLON,08-SONAGUERA,2-RURAL,ESC. CRISTOBAL COLON,026-ISLETA CENTRAL (SECTOR DE ISLETAS),349
01348,02-COLON,08-SONAGUERA,2-RURAL,ESC. CRISTOBAL COLON,026-ISLETA CENTRAL (SECTOR DE ISLETAS),349
01349,02-COLON,08-SONAGUERA,2-RURAL,ESC. CRISTOBAL COLON,026-ISLETA CENTRAL (SECTOR DE ISLETAS),349
01350,02-COLON,08-SONAGUERA,2-RURAL,ESC. REPUBLICA DE MEXICO,029-LA CUBANA,214
01351,02-COLON,08-SONAGUERA,2-RURAL,ESC. REPUBLICA DE MEXICO,029-LA CUBANA,213
01352,02-COLON,08-SONAGUERA,2-RURAL,ESC. EL PROGRESO,030-LA SABANA DE LORELAY,239
01353,02-COLON,08-SONAGUERA,2-RURAL,ESC. ALONSO BRITO,031-UTILA,309
01354,02-COLON,08-SONAGUERA,2-RURAL,ESC. FEDERICO CANALES,032-AGUA CALIENTE,357
01355,02-COLON,08-SONAGUERA,2-RURAL,ESC. FEDERICO CANALES,032-AGUA CALIENTE,357
01356,02-COLON,08-SONAGUERA,2-RURAL,ESC. JOAQUIN REYES TEJEDA,033-FAUST,235
01357,02-COLON,08-SONAGUERA,2-RURAL,CEB AMANECER CAMPESINO,035-LA HILARIA,214
01358,02-COLON,08-SONAGUERA,2-RURAL,CEB AMANECER CAMPESINO,035-LA HILARIA,214
01359,02-COLON,08-SONAGUERA,2-RURAL,ESC. MANUEL DE JESUS SUBIRANA,036-BO. LOS SUREÑOS,297
01360,02-COLON,08-SONAGUERA,2-RURAL,ESC. ZORAYDA CRUZ DE GARCÍA,037-JUAN LAZARO ABAJO,292
01361,02-COLON,08-SONAGUERA,2-RURAL,ESC. JOSE ARTURO GOMEZ,038-FLORES DEL ESTE,286
01362,02-COLON,08-SONAGUERA,2-RURAL,ESC. MARCO AURELIO SOTO,039-LANZA (AIDA PUENTE ALTO),366
01363,02-COLON,08-SONAGUERA,2-RURAL,ESC. 18 DE NOVIEMBRE,040-COOP. VEINTIUNO DE NOVIEMBRE,272
01364,02-COLON,08-SONAGUERA,2-RURAL,ESC. REPUBLICA DE MEXICO,041-LAS MINITAS O EL TAPON,190
01365,02-COLON,08-SONAGUERA,2-RURAL,ESC. 12 DE OCTUBRE,042-CUYULAPA,323
01366,02-COLON,08-SONAGUERA,2-RURAL,ESC. 12 DE OCTUBRE,042-CUYULAPA,322
01367,02-COLON,08-SONAGUERA,2-RURAL,ESC. SANTIAGO GUILLERMO BARDALES,043-COL. MONROY,336
01368,02-COLON,08-SONAGUERA,2-RURAL,ESC. OVIDIO PADILLA ORTIZ,044-EL CHORRO O EL CHORIZO,188
01369,02-COLON,08-SONAGUERA,2-RURAL,ESC. AIDA ZACAPA DE SUAZO,045-EL LIMÓN,223
01370,02-COLON,09-TOCOA,1-URBANA,INST. RAMON ROSA,001-BO. ABAJO,354
01371,02-COLON,09-TOCOA,1-URBANA,INST. RAMON ROSA,001-BO. ABAJO,354
01372,02-COLON,09-TOCOA,1-URBANA,INST. RAMON ROSA,001-BO. ABAJO,354
01373,02-COLON,09-TOCOA,1-URBANA,INST. RAMON ROSA,001-BO. ABAJO,353
01374,02-COLON,09-TOCOA,1-URBANA,INST. RAMON ROSA,001-BO. ABAJO,353
01375,02-COLON,09-TOCOA,1-URBANA,INST. RAMON ROSA,001-BO. ABAJO,353
01376,02-COLON,09-TOCOA,1-URBANA,INST. RAMON ROSA,001-BO. ABAJO,353
01377,02-COLON,09-TOCOA,1-URBANA,INST. RAMON ROSA,001-BO. ABAJO,353
01378,02-COLON,09-TOCOA,1-URBANA,INST. RAMON ROSA,001-BO. ABAJO,353
01379,02-COLON,09-TOCOA,1-URBANA,INST. RAMON ROSA,001-BO. ABAJO,353
01380,02-COLON,09-TOCOA,1-URBANA,INST. RAMON ROSA,001-BO. ABAJO,353
01381,02-COLON,09-TOCOA,1-URBANA,INST. RAMON ROSA,001-BO. ABAJO,353
01382,02-COLON,09-TOCOA,1-URBANA,CEB ROTARIO,002-COL. SALOMON MARTINEZ,340
01383,02-COLON,09-TOCOA,1-URBANA,CEB ROTARIO,002-COL. SALOMON MARTINEZ,340
01384,02-COLON,09-TOCOA,1-URBANA,CEB ROTARIO,002-COL. SALOMON MARTINEZ,340
01385,02-COLON,09-TOCOA,1-URBANA,CEB ROTARIO,002-COL. SALOMON MARTINEZ,340
01386,02-COLON,09-TOCOA,1-URBANA,CEB ROTARIO,002-COL. SALOMON MARTINEZ,339
01387,02-COLON,09-TOCOA,1-URBANA,CEB ROTARIO,002-COL. SALOMON MARTINEZ,339
01388,02-COLON,09-TOCOA,1-URBANA,CEB ROTARIO,002-COL. SALOMON MARTINEZ,339
01389,02-COLON,09-TOCOA,1-URBANA,CEB ROTARIO,002-COL. SALOMON MARTINEZ,339
01390,02-COLON,09-TOCOA,1-URBANA,ESC. DIONISIO DE HERRERA,003-BO. BUENOS AIRES,347
01391,02-COLON,09-TOCOA,1-URBANA,ESC. DIONISIO DE HERRERA,003-BO. BUENOS AIRES,347
01392,02-COLON,09-TOCOA,1-URBANA,ESC. DIONISIO DE HERRERA,003-BO. BUENOS AIRES,347
01393,02-COLON,09-TOCOA,1-URBANA,ESC. DIONISIO DE HERRERA,003-BO. BUENOS AIRES,346
01394,02-COLON,09-TOCOA,1-URBANA,ESC. DIONISIO DE HERRERA,003-BO. BUENOS AIRES,346
01395,02-COLON,09-TOCOA,1-URBANA,ESC. DIONISIO DE HERRERA,003-BO. BUENOS AIRES,346
01396,02-COLON,09-TOCOA,1-URBANA,ESC. DIONISIO DE HERRERA,003-BO. BUENOS AIRES,346
01397,02-COLON,09-TOCOA,1-URBANA,ESC. DIONISIO DE HERRERA,003-BO. BUENOS AIRES,346
01398,02-COLON,09-TOCOA,1-URBANA,ESC. DIONISIO DE HERRERA,003-BO. BUENOS AIRES,346
01399,02-COLON,09-TOCOA,1-URBANA,CEB ALBA NORA GUNERA DE MELGAR,004-BO. EL TAMARINDO,336
01400,02-COLON,09-TOCOA,1-URBANA,CEB ALBA NORA GUNERA DE MELGAR,004-BO. EL TAMARINDO,336
01401,02-COLON,09-TOCOA,1-URBANA,CEB ALBA NORA GUNERA DE MELGAR,004-BO. EL TAMARINDO,336
01402,02-COLON,09-TOCOA,1-URBANA,CEB ALBA NORA GUNERA DE MELGAR,004-BO. EL TAMARINDO,336
01403,02-COLON,09-TOCOA,1-URBANA,CEB ALBA NORA GUNERA DE MELGAR,004-BO. EL TAMARINDO,336
01404,02-COLON,09-TOCOA,1-URBANA,CEB ALBA NORA GUNERA DE MELGAR,004-BO. EL TAMARINDO,336
01405,02-COLON,09-TOCOA,1-URBANA,CEB ALBA NORA GUNERA DE MELGAR,004-BO. EL TAMARINDO,336
01406,02-COLON,09-TOCOA,1-URBANA,CEB ALBA NORA GUNERA DE MELGAR,004-BO. EL TAMARINDO,336
01407,02-COLON,09-TOCOA,1-URBANA,CEB ALBA NORA GUNERA DE MELGAR,004-BO. EL TAMARINDO,336
01408,02-COLON,09-TOCOA,1-URBANA,CEB ALBA NORA GUNERA DE MELGAR,004-BO. EL TAMARINDO,336
01409,02-COLON,09-TOCOA,1-URBANA,CEB ALBA NORA GUNERA DE MELGAR,004-BO. EL TAMARINDO,335
01410,02-COLON,09-TOCOA,1-URBANA,CEB ALBA NORA GUNERA DE MELGAR,004-BO. EL TAMARINDO,335
01411,02-COLON,09-TOCOA,1-URBANA,CEB PABLO FREIRE,005-BO. MANGA SECA,347
01412,02-COLON,09-TOCOA,1-URBANA,CEB PABLO FREIRE,005-BO. MANGA SECA,347
01413,02-COLON,09-TOCOA,1-URBANA,CEB PABLO FREIRE,005-BO. MANGA SECA,347
01414,02-COLON,09-TOCOA,1-URBANA,CEB PABLO FREIRE,005-BO. MANGA SECA,347
01415,02-COLON,09-TOCOA,1-URBANA,CEB PABLO FREIRE,005-BO. MANGA SECA,347
01416,02-COLON,09-TOCOA,1-URBANA,CEB PABLO FREIRE,005-BO. MANGA SECA,347
01417,02-COLON,09-TOCOA,1-URBANA,CEB PABLO FREIRE,005-BO. MANGA SECA,346
01418,02-COLON,09-TOCOA,1-URBANA,CEB PABLO FREIRE,005-BO. MANGA SECA,346
01419,02-COLON,09-TOCOA,1-URBANA,ESC. ESTEBAN GUARDIOLA,006-BO. LAS FLORES,304
01420,02-COLON,09-TOCOA,1-URBANA,ESC. ESTEBAN GUARDIOLA,006-BO. LAS FLORES,304
01421,02-COLON,09-TOCOA,1-URBANA,ESC. ESTEBAN GUARDIOLA,006-BO. LAS FLORES,304
01422,02-COLON,09-TOCOA,1-URBANA,ESC. ESTEBAN GUARDIOLA,006-BO. LAS FLORES,303
01423,02-COLON,09-TOCOA,1-URBANA,ESC. ESTEBAN GUARDIOLA,006-BO. LAS FLORES,303
01424,02-COLON,09-TOCOA,1-URBANA,ESC. JOSE CECILIO DEL VALLE,007-BO. SAN ISIDRO,345
01425,02-COLON,09-TOCOA,1-URBANA,ESC. JOSE CECILIO DEL VALLE,007-BO. SAN ISIDRO,345
01426,02-COLON,09-TOCOA,1-URBANA,ESC. JOSE CECILIO DEL VALLE,007-BO. SAN ISIDRO,345
01427,02-COLON,09-TOCOA,1-URBANA,ESC. JOSE CECILIO DEL VALLE,007-BO. SAN ISIDRO,344
01428,02-COLON,09-TOCOA,1-URBANA,ESC. JOSE CECILIO DEL VALLE,007-BO. SAN ISIDRO,344
01429,02-COLON,09-TOCOA,1-URBANA,ESC. JOSE CECILIO DEL VALLE,007-BO. SAN ISIDRO,344
01430,02-COLON,09-TOCOA,1-URBANA,ESC. JOSE CECILIO DEL VALLE,007-BO. SAN ISIDRO,344
01431,02-COLON,09-TOCOA,1-URBANA,ESC. JOSE CECILIO DEL VALLE,007-BO. SAN ISIDRO,344
01432,02-COLON,09-TOCOA,1-URBANA,ESC. JOSE CECILIO DEL VALLE,007-BO. SAN ISIDRO,344
01433,02-COLON,09-TOCOA,1-URBANA,CEB JUANA DOMITILA RUIZ,008-COL. AURORA,370
01434,02-COLON,09-TOCOA,1-URBANA,CEB JUANA DOMITILA RUIZ,008-COL. AURORA,370
01435,02-COLON,09-TOCOA,1-URBANA,CEB JUANA DOMITILA RUIZ,008-COL. AURORA,370
01436,02-COLON,09-TOCOA,1-URBANA,ESC. FROYLAN TURCIOS,009-COL. DIECIOCHO DE SEPTIEMBRE,341
01437,02-COLON,09-TOCOA,1-URBANA,ESC. FROYLAN TURCIOS,009-COL. DIECIOCHO DE SEPTIEMBRE,341
01438,02-COLON,09-TOCOA,1-URBANA,ESC. FROYLAN TURCIOS,009-COL. DIECIOCHO DE SEPTIEMBRE,341
01439,02-COLON,09-TOCOA,1-URBANA,ESC. FROYLAN TURCIOS,009-COL. DIECIOCHO DE SEPTIEMBRE,341
01440,02-COLON,09-TOCOA,1-URBANA,ESC. FROYLAN TURCIOS,009-COL. DIECIOCHO DE SEPTIEMBRE,340
01441,02-COLON,09-TOCOA,1-URBANA,INST. FROYLAN TURCIOS,010-COL. BAJO AGUAN,353
01442,02-COLON,09-TOCOA,1-URBANA,INST. FROYLAN TURCIOS,010-COL. BAJO AGUAN,353
01443,02-COLON,09-TOCOA,1-URBANA,INST. FROYLAN TURCIOS,010-COL. BAJO AGUAN,353
01444,02-COLON,09-TOCOA,1-URBANA,INST. FROYLAN TURCIOS,010-COL. BAJO AGUAN,353
01445,02-COLON,09-TOCOA,1-URBANA,INST. FROYLAN TURCIOS,010-COL. BAJO AGUAN,353
01446,02-COLON,09-TOCOA,1-URBANA,INST. FROYLAN TURCIOS,010-COL. BAJO AGUAN,353
01447,02-COLON,09-TOCOA,1-URBANA,INST. FROYLAN TURCIOS,010-COL. BAJO AGUAN,353
01448,02-COLON,09-TOCOA,1-URBANA,INST. FROYLAN TURCIOS,010-COL. BAJO AGUAN,353
01449,02-COLON,09-TOCOA,1-URBANA,INST. FROYLAN TURCIOS,010-COL. BAJO AGUAN,352
01450,02-COLON,09-TOCOA,1-URBANA,INST. FROYLAN TURCIOS,010-COL. BAJO AGUAN,352
01451,02-COLON,09-TOCOA,1-URBANA,INST. FROYLAN TURCIOS,010-COL. BAJO AGUAN,352
01452,02-COLON,09-TOCOA,1-URBANA,INST. FROYLAN TURCIOS,010-COL. BAJO AGUAN,352
01453,02-COLON,09-TOCOA,1-URBANA,INST. FROYLAN TURCIOS,010-COL. BAJO AGUAN,352
01454,02-COLON,09-TOCOA,1-URBANA,ESC. COYOCUTENA,011-COL. OCCIDENTAL,347
01455,02-COLON,09-TOCOA,1-URBANA,ESC. COYOCUTENA,011-COL. OCCIDENTAL,347
01456,02-COLON,09-TOCOA,1-URBANA,ESC. COYOCUTENA,011-COL. OCCIDENTAL,347
01457,02-COLON,09-TOCOA,1-URBANA,ESC. COYOCUTENA,011-COL. OCCIDENTAL,347
01458,02-COLON,09-TOCOA,1-URBANA,ESC. COYOCUTENA,011-COL. OCCIDENTAL,346
01459,02-COLON,09-TOCOA,1-URBANA,INST. RAMON ROSA,012-BO. EL CENTRO,312
01460,02-COLON,09-TOCOA,1-URBANA,INST. RAMON ROSA,012-BO. EL CENTRO,311
01461,02-COLON,09-TOCOA,1-URBANA,ESC. ANDREA LAZO,013-BO. EL TRIUNFO,291
01462,02-COLON,09-TOCOA,1-URBANA,ESC. ANDREA LAZO,013-BO. EL TRIUNFO,290
01463,02-COLON,09-TOCOA,1-URBANA,CEB GUILLERMO AYES MEJIA,014-COL. FAVIO OCHOA,333
01464,02-COLON,09-TOCOA,1-URBANA,CEB GUILLERMO AYES MEJIA,014-COL. FAVIO OCHOA,333
01465,02-COLON,09-TOCOA,1-URBANA,CEB GUILLERMO AYES MEJIA,014-COL. FAVIO OCHOA,332
01466,02-COLON,09-TOCOA,1-URBANA,CEB GUILLERMO AYES MEJIA,014-COL. FAVIO OCHOA,332
01467,02-COLON,09-TOCOA,1-URBANA,CEB GUILLERMO AYES MEJIA,014-COL. FAVIO OCHOA,332
01468,02-COLON,09-TOCOA,1-URBANA,CEB GUILLERMO AYES MEJIA,014-COL. FAVIO OCHOA,332
01469,02-COLON,09-TOCOA,1-URBANA,CEB GUILLERMO AYES MEJIA,014-COL. FAVIO OCHOA,332
01470,02-COLON,09-TOCOA,2-RURAL,CEB TESORO INFANTIL,002-LA CEIBITA,331
01471,02-COLON,09-TOCOA,2-RURAL,CEB TESORO INFANTIL,002-LA CEIBITA,330
01472,02-COLON,09-TOCOA,2-RURAL,CEB TESORO INFANTIL,002-LA CEIBITA,330
01473,02-COLON,09-TOCOA,2-RURAL,CEB TESORO INFANTIL,002-LA CEIBITA,330
01474,02-COLON,09-TOCOA,2-RURAL,CEB TESORO INFANTIL,002-LA CEIBITA,330
01475,02-COLON,09-TOCOA,2-RURAL,CEB TESORO INFANTIL,002-LA CEIBITA,330
01476,02-COLON,09-TOCOA,2-RURAL,CEB FRANCISCO MORAZAN,004-CAYO SIERRA,308
01477,02-COLON,09-TOCOA,2-RURAL,CEB FRANCISCO MORAZAN,004-CAYO SIERRA,307
01478,02-COLON,09-TOCOA,2-RURAL,CEB FRANCISCO MORAZAN,004-CAYO SIERRA,307
01479,02-COLON,09-TOCOA,2-RURAL,CEB FRANCISCO MORAZAN,004-CAYO SIERRA,307
01480,02-COLON,09-TOCOA,2-RURAL,ESC. JOSE TRINIDAD CABAÑAS,005-CUACA VIEJA O CUACA ZONA,290
01481,02-COLON,09-TOCOA,2-RURAL,ESC. JOSE TRINIDAD CABAÑAS,005-CUACA VIEJA O CUACA ZONA,289
01482,02-COLON,09-TOCOA,2-RURAL,ESC. JOSE TRINIDAD CABAÑAS,005-CUACA VIEJA O CUACA ZONA,289
01483,02-COLON,09-TOCOA,2-RURAL,ESC. JOSE TRINIDAD CABAÑAS,005-CUACA VIEJA O CUACA ZONA,289
01484,02-COLON,09-TOCOA,2-RURAL,CEB FELIX SALGADO,006-CHIRIPA,306
01485,02-COLON,09-TOCOA,2-RURAL,CEB FELIX SALGADO,006-CHIRIPA,305
01486,02-COLON,09-TOCOA,2-RURAL,CEB CENTRO AMERICA,007-EL GUAPINOL,359
01487,02-COLON,09-TOCOA,2-RURAL,CEB CENTRO AMERICA,007-EL GUAPINOL,359
01488,02-COLON,09-TOCOA,2-RURAL,CEB CENTRO AMERICA,007-EL GUAPINOL,359
01489,02-COLON,09-TOCOA,2-RURAL,CEB CENTRO AMERICA,007-EL GUAPINOL,359
01490,02-COLON,09-TOCOA,2-RURAL,CEB CENTRO AMERICA,007-EL GUAPINOL,359
01491,02-COLON,09-TOCOA,2-RURAL,ESC. EL ESFUERZO,008-JUAN ANTONIO,229
01492,02-COLON,09-TOCOA,2-RURAL,ESC. EL ESFUERZO,008-JUAN ANTONIO,228
01493,02-COLON,09-TOCOA,2-RURAL,ESC. ALFONSO BERGANZA,009-ABISINIA,343
01494,02-COLON,09-TOCOA,2-RURAL,ESC. ALFONSO BERGANZA,009-ABISINIA,343
01495,02-COLON,09-TOCOA,2-RURAL,ESC. ALFONSO BERGANZA,009-ABISINIA,343
01496,02-COLON,09-TOCOA,2-RURAL,ESC. ALFONSO BERGANZA,009-ABISINIA,342
01497,02-COLON,09-TOCOA,2-RURAL,ESC. ALFONSO BERGANZA,009-ABISINIA,342
01498,02-COLON,09-TOCOA,2-RURAL,ESC. ALFONSO BERGANZA,009-ABISINIA,342
01499,02-COLON,09-TOCOA,2-RURAL,ESC. EDGARDO RAYOFF,010-LOS ENCUENTROS,208
01500,02-COLON,09-TOCOA,2-RURAL,CEB POMPILIO ORTEGA,011-LA CONCEPCION,310
01501,02-COLON,09-TOCOA,2-RURAL,CEB POMPILIO ORTEGA,011-LA CONCEPCION,310
01502,02-COLON,09-TOCOA,2-RURAL,CEB POMPILIO ORTEGA,011-LA CONCEPCION,310
01503,02-COLON,09-TOCOA,2-RURAL,CEB HIBUERAS,012-LAS MANGAS,277
01504,02-COLON,09-TOCOA,2-RURAL,CEB HIBUERAS,012-LAS MANGAS,276
01505,02-COLON,09-TOCOA,2-RURAL,CEB HIBUERAS,012-LAS MANGAS,276
01506,02-COLON,09-TOCOA,2-RURAL,ESC. JONATHAN RAFAEL GALAN,013-VADO ANCHO,329
01507,02-COLON,09-TOCOA,2-RURAL,ESC. JONATHAN RAFAEL GALAN,013-VADO ANCHO,329
01508,02-COLON,09-TOCOA,2-RURAL,ESC. JONATHAN RAFAEL GALAN,013-VADO ANCHO,329
01509,02-COLON,09-TOCOA,2-RURAL,JN. FAUSTINO TORRES,014-PRIETA,280
01510,02-COLON,09-TOCOA,2-RURAL,JN. FAUSTINO TORRES,014-PRIETA,280
01511,02-COLON,09-TOCOA,2-RURAL,JN. FAUSTINO TORRES,014-PRIETA,279
01512,02-COLON,09-TOCOA,2-RURAL,ESC. LEMPIRA,015-QUEBRADA DE ARENA,359
01513,02-COLON,09-TOCOA,2-RURAL,ESC. LEMPIRA,015-QUEBRADA DE ARENA,359
01514,02-COLON,09-TOCOA,2-RURAL,ESC. LEMPIRA,015-QUEBRADA DE ARENA,359
01515,02-COLON,09-TOCOA,2-RURAL,ESC. LEMPIRA,015-QUEBRADA DE ARENA,359
01516,02-COLON,09-TOCOA,2-RURAL,ESC. LEMPIRA,015-QUEBRADA DE ARENA,359
