number,department,municipality,area,location,address,electoralLoad
00210,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. POLICARPO PAZ GARCIA,040-COL. MELGAR CASTRO No. 2,296
00211,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. POLICARPO PAZ GARCIA,040-COL. MELGAR CASTRO No. 2,296
00212,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. POLICARPO PAZ GARCIA,040-COL. MELGAR CASTRO No. 2,296
00213,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. POLICARPO PAZ GARCIA,040-COL. MELGAR CASTRO No. 2,296
00214,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. JOSE TRINIDAD REYES,042-COL. EL DANTO,313
00215,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. JOSE TRINIDAD REYES,042-COL. EL DANTO,313
00216,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. JOSE TRINIDAD REYES,042-COL. EL DANTO,313
00217,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. JOSE TRINIDAD REYES,042-COL. EL DANTO,313
00218,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. JOSE TRINIDAD REYES,042-COL. EL DANTO,313
00219,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. JOSE TRINIDAD REYES,042-COL. EL DANTO,313
00220,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. JOSE TRINIDAD REYES,042-COL. EL DANTO,313
00221,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. JOSE TRINIDAD REYES,042-COL. EL DANTO,313
00222,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. JOSE TRINIDAD REYES,042-COL. EL DANTO,312
00223,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. JOSE TRINIDAD REYES,042-COL. EL DANTO,312
00224,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. JOSE TRINIDAD REYES,042-COL. EL DANTO,312
00225,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. FERNANDO SOTO HENRIQUEZ,044-COL. EL DANTILLO,338
00226,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. FERNANDO SOTO HENRIQUEZ,044-COL. EL DANTILLO,338
00227,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. JESUS AGUILAR PAZ,045-COL. BRISAS DEL NORTE,273
00228,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. JESUS AGUILAR PAZ,045-COL. BRISAS DEL NORTE,273
00229,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. JESUS AGUILAR PAZ,045-COL. BRISAS DEL NORTE,273
00230,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. JESUS AGUILAR PAZ,045-COL. BRISAS DEL NORTE,273
00231,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. JESUS AGUILAR PAZ,045-COL. BRISAS DEL NORTE,272
00232,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. RAFAEL BARDALES BUESO,046-COL. CLUB DE LEONES,281
00233,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. RAFAEL BARDALES BUESO,046-COL. CLUB DE LEONES,281
00234,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. RAFAEL BARDALES BUESO,046-COL. CLUB DE LEONES,281
00235,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. RAFAEL BARDALES BUESO,046-COL. CLUB DE LEONES,281
00236,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. RAFAEL BARDALES BUESO,046-COL. CLUB DE LEONES,280
00237,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. JUANA REYES DE MARESMA,047-COL. PALMIRA,280
00238,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. JUANA REYES DE MARESMA,047-COL. PALMIRA,280
00239,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. JUANA REYES DE MARESMA,047-COL. PALMIRA,280
00240,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. JUANA REYES DE MARESMA,047-COL. PALMIRA,279
00241,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. JUANA REYES DE MARESMA,047-COL. PALMIRA,279
00242,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. JUANA REYES DE MARESMA,047-COL. PALMIRA,279
00243,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. ENRIQUE ORTEZ PINEL,048-COL. PRIMERO DE MAYO,337
00244,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. ENRIQUE ORTEZ PINEL,048-COL. PRIMERO DE MAYO,337
00245,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. ENRIQUE ORTEZ PINEL,048-COL. PRIMERO DE MAYO,337
00246,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. JOSE ARTURO SANTOS,049-COL. MODESTO RODAS ALVARADO,209
00247,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. JOSE ARTURO SANTOS,049-COL. MODESTO RODAS ALVARADO,208
00248,01-ATLANTIDA,01-LA CEIBA,1-URBANA,CEB JOSE VALENTIN VASQUEZ,053-COL. EL CONFITE,301
00249,01-ATLANTIDA,01-LA CEIBA,1-URBANA,CEB JOSE VALENTIN VASQUEZ,053-COL. EL CONFITE,301
00250,01-ATLANTIDA,01-LA CEIBA,1-URBANA,CEB JOSE VALENTIN VASQUEZ,053-COL. EL CONFITE,301
00251,01-ATLANTIDA,01-LA CEIBA,1-URBANA,CEB JOSE VALENTIN VASQUEZ,053-COL. EL CONFITE,301
00252,01-ATLANTIDA,01-LA CEIBA,1-URBANA,CEB JOSE VALENTIN VASQUEZ,053-COL. EL CONFITE,301
00253,01-ATLANTIDA,01-LA CEIBA,1-URBANA,CEB JOSE VALENTIN VASQUEZ,053-COL. EL CONFITE,301
00254,01-ATLANTIDA,01-LA CEIBA,1-URBANA,CEB JOSE VALENTIN VASQUEZ,053-COL. EL CONFITE,301
00255,01-ATLANTIDA,01-LA CEIBA,1-URBANA,CEB JOSE VALENTIN VASQUEZ,053-COL. EL CONFITE,301
00256,01-ATLANTIDA,01-LA CEIBA,1-URBANA,CEB JOSE VALENTIN VASQUEZ,053-COL. EL CONFITE,301
00257,01-ATLANTIDA,01-LA CEIBA,1-URBANA,CEB JOSE VALENTIN VASQUEZ,053-COL. EL CONFITE,300
00258,01-ATLANTIDA,01-LA CEIBA,1-URBANA,CEB JOSE VALENTIN VASQUEZ,053-COL. EL CONFITE,300
00259,01-ATLANTIDA,01-LA CEIBA,1-URBANA,CEB JOSE VALENTIN VASQUEZ,053-COL. EL CONFITE,300
00260,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. MANUEL BARAHONA,054-BONITILLO,299
00261,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. MANUEL BARAHONA,054-BONITILLO,299
00262,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. MANUEL BARAHONA,054-BONITILLO,298
00263,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. MANUEL BARAHONA,054-BONITILLO,298
00264,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. MANUEL BARAHONA,054-BONITILLO,298
00265,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. MANUEL BARAHONA,054-BONITILLO,298
00266,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. MANUEL BARAHONA,054-BONITILLO,298
00267,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. MANUEL BARAHONA,054-BONITILLO,298
00268,01-ATLANTIDA,01-LA CEIBA,1-URBANA,INST. MARCIO RENE ESPINAL,055-COL. IRIAS NAVAS,285
00269,01-ATLANTIDA,01-LA CEIBA,1-URBANA,INST. MARCIO RENE ESPINAL,055-COL. IRIAS NAVAS,285
00270,01-ATLANTIDA,01-LA CEIBA,1-URBANA,INST. MARCIO RENE ESPINAL,055-COL. IRIAS NAVAS,285
00271,01-ATLANTIDA,01-LA CEIBA,1-URBANA,INST. MARCIO RENE ESPINAL,055-COL. IRIAS NAVAS,285
00272,01-ATLANTIDA,01-LA CEIBA,1-URBANA,INST. MARCIO RENE ESPINAL,055-COL. IRIAS NAVAS,285
00273,01-ATLANTIDA,01-LA CEIBA,1-URBANA,INST. MARCIO RENE ESPINAL,055-COL. IRIAS NAVAS,285
00274,01-ATLANTIDA,01-LA CEIBA,1-URBANA,INST. MARCIO RENE ESPINAL,055-COL. IRIAS NAVAS,284
00275,01-ATLANTIDA,01-LA CEIBA,1-URBANA,LOCAL CAMARA JUNIOR,056-ZONA MIRAMAR O COL. SUTRAFCO,295
00276,01-ATLANTIDA,01-LA CEIBA,1-URBANA,LOCAL CAMARA JUNIOR,056-ZONA MIRAMAR O COL. SUTRAFCO,294
00277,01-ATLANTIDA,01-LA CEIBA,1-URBANA,LOCAL CAMARA JUNIOR,056-ZONA MIRAMAR O COL. SUTRAFCO,294
00278,01-ATLANTIDA,01-LA CEIBA,1-URBANA,CEB CRISTOBAL COLON,060-COL. YESSENIA CASTILLO,324
00279,01-ATLANTIDA,01-LA CEIBA,1-URBANA,CEB CRISTOBAL COLON,060-COL. YESSENIA CASTILLO,324
00280,01-ATLANTIDA,01-LA CEIBA,1-URBANA,CEB CRISTOBAL COLON,060-COL. YESSENIA CASTILLO,324
00281,01-ATLANTIDA,01-LA CEIBA,1-URBANA,CEB CRISTOBAL COLON,060-COL. YESSENIA CASTILLO,323
00282,01-ATLANTIDA,01-LA CEIBA,1-URBANA,CEB CRISTOBAL COLON,060-COL. YESSENIA CASTILLO,323
00283,01-ATLANTIDA,01-LA CEIBA,1-URBANA,CEB CRISTOBAL COLON,060-COL. YESSENIA CASTILLO,323
00284,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. RAMON MONTOYA,061-BO. LA ISLA,294
00285,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. RAMON MONTOYA,061-BO. LA ISLA,293
00286,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. RAMON MONTOYA,061-BO. LA ISLA,293
00287,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. RAMON MONTOYA,061-BO. LA ISLA,293
00288,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. RAMON MONTOYA,061-BO. LA ISLA,293
00289,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. RAMON MONTOYA,061-BO. LA ISLA,293
00290,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. RAMON MONTOYA,061-BO. LA ISLA,293
00291,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. RAMON MONTOYA,061-BO. LA ISLA,293
00292,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. RAMON MONTOYA,061-BO. LA ISLA,293
00293,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. RAMON MONTOYA,061-BO. LA ISLA,293
00294,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. RAMON MONTOYA,061-BO. LA ISLA,293
00295,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. REPUBLICA DE ALEMANIA #1,062-COL. LAS DELICIAS I,313
00296,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. REPUBLICA DE ALEMANIA #1,062-COL. LAS DELICIAS I,313
00297,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. REPUBLICA DE ALEMANIA #1,062-COL. LAS DELICIAS I,313
00298,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. REPUBLICA DE ALEMANIA #1,062-COL. LAS DELICIAS I,313
00299,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. REPUBLICA DE ALEMANIA #1,062-COL. LAS DELICIAS I,313
00300,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. REPUBLICA DE ALEMANIA #1,062-COL. LAS DELICIAS I,313
00301,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. REPUBLICA DE ALEMANIA #1,062-COL. LAS DELICIAS I,312
00302,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. MARGIE DIP,063-COL. LOMAS DE PALMIRA,201
00303,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. MARGIE DIP,063-COL. LOMAS DE PALMIRA,200
00304,01-ATLANTIDA,01-LA CEIBA,1-URBANA,REPUBLICA DE ALEMANIA #2,064-COL. LAS DELICIAS II,256
00305,01-ATLANTIDA,01-LA CEIBA,1-URBANA,REPUBLICA DE ALEMANIA #2,064-COL. LAS DELICIAS II,255
00306,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. GUSTAVO A. MARTINEZ,002-ARMENIA BONITO,259
00307,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. GUSTAVO A. MARTINEZ,002-ARMENIA BONITO,259
00308,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. GUSTAVO A. MARTINEZ,002-ARMENIA BONITO,258
00309,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. RAMON ROSA,003-COROZAL,287
00310,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. RAMON ROSA,003-COROZAL,287
00311,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. RAMON ROSA,003-COROZAL,287
00312,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. RAMON ROSA,003-COROZAL,286
00313,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. RAMON ROSA,003-COROZAL,286
00314,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. RAMON ROSA,003-COROZAL,286
00315,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. RAMON ROSA,003-COROZAL,286
00316,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. RAMON ROSA,003-COROZAL,286
00317,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. RAMON ROSA,003-COROZAL,286
00318,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. RAMON ROSA,003-COROZAL,286
00319,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. CARLOS HARTLING,004-SATUYE,293
00320,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. CARLOS HARTLING,004-SATUYE,292
00321,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. CARLOS HARTLING,004-SATUYE,292
00322,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. CARLOS HARTLING,004-SATUYE,292
00323,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. CARLOS HARTLING,004-SATUYE,292
00324,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. CARLOS HARTLING,004-SATUYE,292
00325,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. JUAN LINDO,005-EL PERU,303
00326,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. JUAN LINDO,005-EL PERU,303
00327,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. JUAN LINDO,005-EL PERU,303
00328,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. EL PROGRESO,006-LAS MANGAS,289
00329,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. RURAL MIXTA MARCO AURELIO SOTO,007-RIO VIEJO,303
00330,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. RURAL MIXTA MARCO AURELIO SOTO,007-RIO VIEJO,303
00331,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. RURAL MIXTA MARCO AURELIO SOTO,007-RIO VIEJO,303
00332,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. LA LIBERTAD,008-SAMBO CREEK,321
00333,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. LA LIBERTAD,008-SAMBO CREEK,320
00334,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. LA LIBERTAD,008-SAMBO CREEK,320
00335,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. LA LIBERTAD,008-SAMBO CREEK,320
00336,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. LA LIBERTAD,008-SAMBO CREEK,320
00337,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. LA LIBERTAD,008-SAMBO CREEK,320
00338,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. RAMON ROSA,009-TONCONTIN,267
00339,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. RAMON ROSA,009-TONCONTIN,267
00340,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. RAMON ROSA,009-TONCONTIN,266
00341,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. MINERVA,010-YARUCA,284
00342,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. MINERVA,010-YARUCA,284
00343,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. MINERVA,010-YARUCA,283
00344,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. JUSTO RUFINO SPILBURY,011-EL BUFALO,316
00345,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. JUSTO RUFINO SPILBURY,011-EL BUFALO,316
00346,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. JUSTO RUFINO SPILBURY,011-EL BUFALO,315
00347,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. JUSTO RUFINO SPILBURY,011-EL BUFALO,315
00348,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. JUSTO RUFINO SPILBURY,011-EL BUFALO,315
00349,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. JUSTO RUFINO SPILBURY,011-EL BUFALO,315
00350,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. PEDRO NUFIO,012-LOS LIMPIOS,295
00351,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. 10 DE SEPTIEMBRE,013-RIO MARIA,262
00352,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. 10 DE SEPTIEMBRE,013-RIO MARIA,261
00353,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. ABRAHAM MEJIA ZERON,014-EL PITAL,188
00354,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. ABRAHAM MEJIA ZERON,014-EL PITAL,188
00355,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. 14 DE JULIO DE 1969,015-URRACO,248
00356,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. MIGUEL ROBERTO MONCADA,016-LOS NARANJOS,311
00357,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. JUAN RAMON MOLINA,001-EL PORVENIR,308
00358,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. JUAN RAMON MOLINA,001-EL PORVENIR,308
00359,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. JUAN RAMON MOLINA,001-EL PORVENIR,308
00360,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. JUAN RAMON MOLINA,001-EL PORVENIR,308
00361,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. JUAN RAMON MOLINA,001-EL PORVENIR,308
00362,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. JUAN RAMON MOLINA,001-EL PORVENIR,308
00363,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. JUAN RAMON MOLINA,001-EL PORVENIR,308
00364,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. JUAN RAMON MOLINA,001-EL PORVENIR,308
00365,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. JUAN RAMON MOLINA,001-EL PORVENIR,308
00366,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. JUAN RAMON MOLINA,001-EL PORVENIR,307
00367,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. MARCO AURELIO SOTO,002-CACERES,291
00368,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. MARCO AURELIO SOTO,002-CACERES,291
00369,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. FROYLAN TURCIOS,003-CARACAS,229
00370,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. FROYLAN TURCIOS,003-CARACAS,229
00371,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. FRANCISCO MORAZAN,004-EL PINO,311
00372,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. FRANCISCO MORAZAN,004-EL PINO,311
00373,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. FRANCISCO MORAZAN,004-EL PINO,311
00374,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. FRANCISCO MORAZAN,004-EL PINO,311
00375,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. FRANCISCO MORAZAN,004-EL PINO,311
00376,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. FRANCISCO MORAZAN,004-EL PINO,311
00377,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. FRANCISCO MORAZAN,004-EL PINO,311
00378,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. FRANCISCO MORAZAN,004-EL PINO,311
00379,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. FRANCISCO MORAZAN,004-EL PINO,310
00380,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. FRANCISCO MORAZAN,004-EL PINO,310
00381,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. FRANCISCO MORAZAN,004-EL PINO,310
00382,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. FRANCISCO MORAZAN,004-EL PINO,310
00383,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. FRANCISCO MORAZAN,004-EL PINO,310
00384,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. FRANCISCO MORAZAN,004-EL PINO,310
00385,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. FRANCISCO MORAZAN,005-LA UNION,306
00386,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. FRANCISCO MORAZAN,005-LA UNION,305
00387,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. FRANCISCO MORAZAN,005-LA UNION,305
00388,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. FRANCISCO MORAZAN,005-LA UNION,305
00389,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. FRANCISCO MORAZAN,005-LA UNION,305
00390,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. FRANCISCO MORAZAN,005-LA UNION,305
00391,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. FRANCISCO MORAZAN,005-LA UNION,305
00392,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. JUAN LINDO,006-MONTE POBRE,348
00393,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. MARGIE DE DIPP,007-EL GANCHO,272
00394,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. MARGIE DE DIPP,007-EL GANCHO,271
00395,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. FELIPE SANCHEZ,008-BURGOS,212
00396,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. FELIPE SANCHEZ,008-BURGOS,211
00397,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. OSWALDO LOPEZ ARELLANO,009-LOPEZ BONITO,208
00398,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. OSWALDO LOPEZ ARELLANO,009-LOPEZ BONITO,207
00399,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. SAN JOSE DE MONTEVIDEO,010-SAN JOSE DE MONTEVIDEO,317
00400,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. AUGUSTIN GONZALES TRIMINIO,011-LA CURVA,194
00401,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. AUGUSTIN GONZALES TRIMINIO,011-LA CURVA,193
00402,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. FRANCISCO MORAZAN,012-OROTINA,268
00403,01-ATLANTIDA,03-ESPARTA,2-RURAL,CEB LEMPIRA,001-ESPARTA,298
00404,01-ATLANTIDA,03-ESPARTA,2-RURAL,CEB LEMPIRA,001-ESPARTA,298
00405,01-ATLANTIDA,03-ESPARTA,2-RURAL,CEB LEMPIRA,001-ESPARTA,298
00406,01-ATLANTIDA,03-ESPARTA,2-RURAL,CEB LEMPIRA,001-ESPARTA,297
00407,01-ATLANTIDA,03-ESPARTA,2-RURAL,ESC. 1ERO. DE OCTUBRE,002-AGUA CALIENTE,327
00408,01-ATLANTIDA,03-ESPARTA,2-RURAL,ESC. RAMON SANABRIA ESPINAL,003-RIO CHIQUITO NORTE,224
00409,01-ATLANTIDA,03-ESPARTA,2-RURAL,CEB. SAT. ESTEBAN GUARDIOLA,004-FLORES DE ITALIA,203
00410,01-ATLANTIDA,03-ESPARTA,2-RURAL,CEB. SAT. ESTEBAN GUARDIOLA,004-FLORES DE ITALIA,203
00411,01-ATLANTIDA,03-ESPARTA,2-RURAL,ESC. CARLOS IZAGUIRRE,005-SOMBRA VERDE,200
00412,01-ATLANTIDA,03-ESPARTA,2-RURAL,ESC. CARLOS IZAGUIRRE,005-SOMBRA VERDE,200
00413,01-ATLANTIDA,03-ESPARTA,2-RURAL,CEB RAMON ROSA,006-CEIBITA WAY,274
00414,01-ATLANTIDA,03-ESPARTA,2-RURAL,CEB RAMON ROSA,006-CEIBITA WAY,273
00415,01-ATLANTIDA,03-ESPARTA,2-RURAL,CEB RAMON ROSA,006-CEIBITA WAY,273
00416,01-ATLANTIDA,03-ESPARTA,2-RURAL,CEB MANUEL BONILLA,007-COLORADO BARRA,130
00417,01-ATLANTIDA,03-ESPARTA,2-RURAL,ESC. MARIA DOLORES VEDOÑA,008-LOS CERRITOS,240
00418,01-ATLANTIDA,03-ESPARTA,2-RURAL,ESC. MARIA DOLORES VEDOÑA,008-LOS CERRITOS,240
00419,01-ATLANTIDA,03-ESPARTA,2-RURAL,CEB RAFAEL BARDALES BUESO,009-LA LIBERTAD,227
00420,01-ATLANTIDA,03-ESPARTA,2-RURAL,CEB JOSE TRINIDAD CABAÑAS,010-LAS FLORES DE LEAN,260
00421,01-ATLANTIDA,03-ESPARTA,2-RURAL,CEB JOSE TRINIDAD CABAÑAS,010-LAS FLORES DE LEAN,259
00422,01-ATLANTIDA,03-ESPARTA,2-RURAL,CEB FRANCISCO MORAZAN,011-LAS AMERICAS No. 1,280
00423,01-ATLANTIDA,03-ESPARTA,2-RURAL,CEB FRANCISCO MORAZAN,011-LAS AMERICAS No. 1,280
00424,01-ATLANTIDA,03-ESPARTA,2-RURAL,CEB FRANCISCO MORAZAN,011-LAS AMERICAS No. 1,280
00425,01-ATLANTIDA,03-ESPARTA,2-RURAL,CEB FRANCISCO MORAZAN,011-LAS AMERICAS No. 1,280
00426,01-ATLANTIDA,03-ESPARTA,2-RURAL,CEB FRANCISCO MORAZAN,011-LAS AMERICAS No. 1,280
00427,01-ATLANTIDA,03-ESPARTA,2-RURAL,CEB FRANCISCO MORAZAN,011-LAS AMERICAS No. 1,279
00428,01-ATLANTIDA,03-ESPARTA,2-RURAL,CEB ESTEBAN GUARDIOLA,012-LOMBARDIA O LA CURVA,315
00429,01-ATLANTIDA,03-ESPARTA,2-RURAL,CEB ESTEBAN GUARDIOLA,012-LOMBARDIA O LA CURVA,315
00430,01-ATLANTIDA,03-ESPARTA,2-RURAL,ESC. DIONISIO DE HERRERA,013-SIEMPRE VIVA,310
