Código Departamento,Departamento,Código Municipio,Municipio,Área,Sector Electoral,Centro de Votación,JRV,Carga Electoral
10,INTIBUCA,9.0,MASAGUARA,RURAL,EL COPANTILLO,ESC. ARMANDO VASQUEZ,13094,312
10,INTIBUCA,9.0,MASAGUARA,RURAL,LAGUNETAS,CEB MIGUEL MORAZAN ,13095,291
10,INTIBUCA,9.0,MASAGUARA,RURAL,LAGUNETAS,CEB MIGUEL MORAZAN ,13096,291
10,INTIBUCA,9.0,MASAGUARA,RURAL,LAGUNETAS,CEB MIGUEL MORAZAN ,13097,290
10,INTIBUCA,9.0,MASAGUARA,RURAL,QUIRAGUIRA,CEB EL ESFUERZO,13098,299
10,INTIBUCA,9.0,MASAGUARA,RURAL,QUIRAGUIRA,CEB EL ESFUERZO,13099,299
10,INTIBUCA,9.0,MASAGUARA,RURAL,QUIRAGUIRA,CEB EL ESFUERZO,13100,299
10,INTIBUCA,9.0,MASAGUARA,RURAL,OTATALA,ESC. JUAN MANUEL GALVEZ,13101,343
10,INTIBUCA,9.0,MASAGUARA,RURAL,OTATALA,ESC. JUAN MANUEL GALVEZ,13102,342
10,INTIBUCA,9.0,MASAGUARA,RURAL,PIEDRA GORDA,ESC. RENOVACION,13103,299
10,INTIBUCA,9.0,MASAGUARA,RURAL,PIEDRA GORDA,ESC. RENOVACION,13104,299
10,INTIBUCA,9.0,MASAGUARA,RURAL,SAN ANTONIO,ESC. MARCELINO PINEDA LOPEZ,13105,254
10,INTIBUCA,9.0,MASAGUARA,RURAL,LOS ARRAYANES,ESC. AUGUSTO CESAR NOLASCO,13106,253
10,INTIBUCA,9.0,MASAGUARA,RURAL,LOS ARRAYANES,ESC. AUGUSTO CESAR NOLASCO,13107,253
10,INTIBUCA,9.0,MASAGUARA,RURAL,GUASORE,ESC. CRISTOBAL COLON,13108,343
10,INTIBUCA,9.0,MASAGUARA,RURAL,LAS ARADAS,CEB RUMALDO BUESO PEÑALBA,13109,256
10,INTIBUCA,9.0,MASAGUARA,RURAL,POTRERITO O EL ROSARIO,ESC. TRINIDAD INESTROZA,13110,294
10,INTIBUCA,9.0,MASAGUARA,RURAL,POTRERITO O EL ROSARIO,ESC. TRINIDAD INESTROZA,13111,294
10,INTIBUCA,9.0,MASAGUARA,RURAL,POTRERITO O EL ROSARIO,ESC. TRINIDAD INESTROZA,13112,294
10,INTIBUCA,9.0,MASAGUARA,RURAL,SANTA CRUZ DE HORCONES,ESC. GENERAL FRANCISCO MORAZAN,13113,269
10,INTIBUCA,9.0,MASAGUARA,RURAL,SANTA CRUZ DE HORCONES,ESC. GENERAL FRANCISCO MORAZAN,13114,268
10,INTIBUCA,9.0,MASAGUARA,RURAL,PORTILLO DEL BAÑADERO,ESC. ASUNCION FIALLOS TOSTA,13115,260
10,INTIBUCA,9.0,MASAGUARA,RURAL,PORTILLO DEL BAÑADERO,ESC. ASUNCION FIALLOS TOSTA,13116,260
10,INTIBUCA,9.0,MASAGUARA,RURAL,AGUA SALADA,ESC. JOSE CECILIO DEL VALLE,13117,208
10,INTIBUCA,9.0,MASAGUARA,RURAL,AGUA SALADA,ESC. JOSE CECILIO DEL VALLE,13118,207
10,INTIBUCA,9.0,MASAGUARA,RURAL,LA DANTA,ESC. RURAL MIXTA MINERVA,13119,252
10,INTIBUCA,9.0,MASAGUARA,RURAL,LAS CASITAS,ESC. RURAL MIXTA JUAN LINDO,13120,285
10,INTIBUCA,9.0,MASAGUARA,RURAL,LAS CASITAS,ESC. RURAL MIXTA JUAN LINDO,13121,284
10,INTIBUCA,10.0,SAN ANTONIO,RURAL,SAN ANTONIO,ESC. DOMINGO VASQUEZ,13122,316
10,INTIBUCA,10.0,SAN ANTONIO,RURAL,SAN ANTONIO,ESC. DOMINGO VASQUEZ,13123,316
10,INTIBUCA,10.0,SAN ANTONIO,RURAL,SAN ANTONIO,ESC. DOMINGO VASQUEZ,13124,315
10,INTIBUCA,10.0,SAN ANTONIO,RURAL,SANTA TERESA,CEB. JOSE CECILIO DEL VALLE,13125,197
10,INTIBUCA,10.0,SAN ANTONIO,RURAL,SAN JOSE,ESC. JOSE TRINIDAD REYES,13126,338
10,INTIBUCA,10.0,SAN ANTONIO,RURAL,SAN JOSE,ESC. JOSE TRINIDAD REYES,13127,338
10,INTIBUCA,10.0,SAN ANTONIO,RURAL,SAN SEBASTIAN,ESC. JOSE TRINIDAD CABAÑAS,13128,230
10,INTIBUCA,10.0,SAN ANTONIO,RURAL,SAN SEBASTIAN,ESC. JOSE TRINIDAD CABAÑAS,13129,230
10,INTIBUCA,10.0,SAN ANTONIO,RURAL,EL ROSARIO,ESC. JUAN LINDO,13130,312
10,INTIBUCA,10.0,SAN ANTONIO,RURAL,SAN JACINTO,ESC. FRANCISCO MORAZAN,13131,269
10,INTIBUCA,10.0,SAN ANTONIO,RURAL,SAN JUAN,ESC. MANUEL DE JESUS SUBIRANA,13132,203
10,INTIBUCA,10.0,SAN ANTONIO,RURAL,EL CAULOTE,ESC. LA DEMOCRACIA,13133,324
10,INTIBUCA,10.0,SAN ANTONIO,RURAL,SAN FRANCISCO,ESC. JUAN AMBROSIO SABIO,13134,291
10,INTIBUCA,10.0,SAN ANTONIO,RURAL,BAÑADEROS,ESC. 15 DE SEPTIEMBRE,13135,130
10,INTIBUCA,10.0,SAN ANTONIO,RURAL,LOS PLANES DE SAN JOSE,ESC. REPUBLICA DE ESPAÑA,13136,199
10,INTIBUCA,10.0,SAN ANTONIO,RURAL,SAN BARTOLO,ESC. JUAN MANUEL GALVEZ,13137,141
10,INTIBUCA,10.0,SAN ANTONIO,RURAL,OJOS DE AGUA,ESC. LEMPIRA,13138,120
10,INTIBUCA,11.0,SAN ISIDRO,RURAL,SAN ISIDRO,CEB ALTURAS,13139,342
10,INTIBUCA,11.0,SAN ISIDRO,RURAL,SAN ISIDRO,CEB ALTURAS,13140,342
10,INTIBUCA,11.0,SAN ISIDRO,RURAL,SAN ISIDRO,CEB ALTURAS,13141,342
10,INTIBUCA,11.0,SAN ISIDRO,RURAL,SAN ISIDRO,CEB ALTURAS,13142,342
10,INTIBUCA,11.0,SAN ISIDRO,RURAL,SAN ISIDRO,CEB ALTURAS,13143,342
10,INTIBUCA,11.0,SAN ISIDRO,RURAL,SAN ISIDRO,CEB ALTURAS,13144,341
10,INTIBUCA,11.0,SAN ISIDRO,RURAL,SAN ISIDRO,CEB ALTURAS,13145,341
10,INTIBUCA,11.0,SAN ISIDRO,RURAL,MACUELIZO O HATO VIEJO,CEB TRIUNFO DE LA CRUZ,13146,315
10,INTIBUCA,11.0,SAN ISIDRO,RURAL,MACUELIZO O HATO VIEJO,CEB TRIUNFO DE LA CRUZ,13147,315
10,INTIBUCA,11.0,SAN ISIDRO,RURAL,SUYAPA,CEB CRISTOBAL COLON,13148,324
10,INTIBUCA,11.0,SAN ISIDRO,RURAL,SUYAPA,CEB CRISTOBAL COLON,13149,323
10,INTIBUCA,11.0,SAN ISIDRO,RURAL,PUEBLO VIEJO,CEB PROHECO JOSE CECILIO DEL VALLE,13150,241
10,INTIBUCA,11.0,SAN ISIDRO,RURAL,PUEBLO VIEJO,CEB PROHECO JOSE CECILIO DEL VALLE,13151,241
10,INTIBUCA,11.0,SAN ISIDRO,RURAL,EL BORBOLLON,ESC. ING. MIGUEL ANGEL GAMEZ,13152,213
10,INTIBUCA,12.0,SAN JUAN,RURAL,SAN JUAN,ESC. MINERVA,13153,349
10,INTIBUCA,12.0,SAN JUAN,RURAL,SAN JUAN,ESC. MINERVA,13154,349
10,INTIBUCA,12.0,SAN JUAN,RURAL,SAN JUAN,ESC. MINERVA,13155,348
10,INTIBUCA,12.0,SAN JUAN,RURAL,SAN JUAN,ESC. MINERVA,13156,348
10,INTIBUCA,12.0,SAN JUAN,RURAL,SAN JUAN,ESC. MINERVA,13157,348
10,INTIBUCA,12.0,SAN JUAN,RURAL,SAN JUAN,ESC. MINERVA,13158,348
10,INTIBUCA,12.0,SAN JUAN,RURAL,SAN JUAN,ESC. MINERVA,13159,348
10,INTIBUCA,12.0,SAN JUAN,RURAL,SAN JUAN,ESC. MINERVA,13160,348
10,INTIBUCA,12.0,SAN JUAN,RURAL,SAN JUAN,ESC. MINERVA,13161,348
10,INTIBUCA,12.0,SAN JUAN,RURAL,SAN JUAN,ESC. MINERVA,13162,348
10,INTIBUCA,12.0,SAN JUAN,RURAL,SAN JUAN,ESC. MINERVA,13163,348
10,INTIBUCA,12.0,SAN JUAN,RURAL,LLANO REDONDO,ESC. FRANCISCO MORAZAN,13164,327
10,INTIBUCA,12.0,SAN JUAN,RURAL,LLANO REDONDO,ESC. FRANCISCO MORAZAN,13165,326
10,INTIBUCA,12.0,SAN JUAN,RURAL,LA JAGUA,ESC. EDGARDO TOSTA VELASQUEZ,13166,351
10,INTIBUCA,12.0,SAN JUAN,RURAL,LA JAGUA,ESC. EDGARDO TOSTA VELASQUEZ,13167,350
10,INTIBUCA,12.0,SAN JUAN,RURAL,LA JAGUA,ESC. EDGARDO TOSTA VELASQUEZ,13168,350
10,INTIBUCA,12.0,SAN JUAN,RURAL,AZACUALPA,ESC. JOSE CECILIO DEL VALLE,13169,306
10,INTIBUCA,12.0,SAN JUAN,RURAL,AZACUALPA,ESC. JOSE CECILIO DEL VALLE,13170,306
10,INTIBUCA,12.0,SAN JUAN,RURAL,SAN JOSE DE CATAULACA,ESC. JUAN RAMON MOLINA,13171,311
10,INTIBUCA,12.0,SAN JUAN,RURAL,SAN JOSE DE CATAULACA,ESC. JUAN RAMON MOLINA,13172,311
10,INTIBUCA,12.0,SAN JUAN,RURAL,SAN JOSE DE CATAULACA,ESC. JUAN RAMON MOLINA,13173,311
10,INTIBUCA,12.0,SAN JUAN,RURAL,SAN JOSE DE CATAULACA,ESC. JUAN RAMON MOLINA,13174,310
10,INTIBUCA,12.0,SAN JUAN,RURAL,LA SOLEDAD,ESC. JULIAN SANCHEZ DOMINGUEZ,13175,321
10,INTIBUCA,12.0,SAN JUAN,RURAL,LA SOLEDAD,ESC. JULIAN SANCHEZ DOMINGUEZ,13176,321
10,INTIBUCA,12.0,SAN JUAN,RURAL,LA SOLEDAD,ESC. JULIAN SANCHEZ DOMINGUEZ,13177,321
10,INTIBUCA,12.0,SAN JUAN,RURAL,EL PELON,ESC. BELLA VISTA,13178,304
10,INTIBUCA,12.0,SAN JUAN,RURAL,EL PELON,ESC. BELLA VISTA,13179,304
10,INTIBUCA,12.0,SAN JUAN,RURAL,LA MONTAÑITA,ESC. REPUBLICA DE HONDURAS,13180,219
10,INTIBUCA,12.0,SAN JUAN,RURAL,LA MONTAÑITA,ESC. REPUBLICA DE HONDURAS,13181,219
10,INTIBUCA,12.0,SAN JUAN,RURAL,LOS NARANJOS,ESC. RENOVACION,13182,309
10,INTIBUCA,12.0,SAN JUAN,RURAL,LOS NARANJOS,ESC. RENOVACION,13183,309
10,INTIBUCA,12.0,SAN JUAN,RURAL,COCIRE,ESC. CULTURA,13184,199
10,INTIBUCA,12.0,SAN JUAN,RURAL,COCIRE,ESC. CULTURA,13185,199
10,INTIBUCA,12.0,SAN JUAN,RURAL,EL CARRIZAL O LOS LESQUINES,ESC. RAMON VILLEDA MORALES,13186,258
10,INTIBUCA,12.0,SAN JUAN,RURAL,EL CARRIZAL O LOS LESQUINES,ESC. RAMON VILLEDA MORALES,13187,258
10,INTIBUCA,13.0,SAN MARCOS SIERRA,RURAL,SAN MARCOS DE SIERRA,ESC. PRESIDENTE SIERRA,13188,357
10,INTIBUCA,13.0,SAN MARCOS SIERRA,RURAL,SAN MARCOS DE SIERRA,ESC. PRESIDENTE SIERRA,13189,356
10,INTIBUCA,13.0,SAN MARCOS SIERRA,RURAL,LODO NEGRO,ESC. OSCAR MEJIA ARELLANO,13190,286
10,INTIBUCA,13.0,SAN MARCOS SIERRA,RURAL,LODO NEGRO,ESC. OSCAR MEJIA ARELLANO,13191,285
10,INTIBUCA,13.0,SAN MARCOS SIERRA,RURAL,LAS DELICIAS,CEB EL SABIO VALLE ,13192,316
10,INTIBUCA,13.0,SAN MARCOS SIERRA,RURAL,LAS DELICIAS,CEB EL SABIO VALLE ,13193,316
10,INTIBUCA,13.0,SAN MARCOS SIERRA,RURAL,LAS DELICIAS,CEB EL SABIO VALLE ,13194,315
10,INTIBUCA,13.0,SAN MARCOS SIERRA,RURAL,EL DERRUMBADO,CEB. RAMON ORTEGA,13195,307
10,INTIBUCA,13.0,SAN MARCOS SIERRA,RURAL,EL DERRUMBADO,CEB. RAMON ORTEGA,13196,306
10,INTIBUCA,13.0,SAN MARCOS SIERRA,RURAL,SAN JOSE,ESC. DIONISIO DE HERRERA,13197,289
10,INTIBUCA,13.0,SAN MARCOS SIERRA,RURAL,SAN JOSE,ESC. DIONISIO DE HERRERA,13198,289
10,INTIBUCA,13.0,SAN MARCOS SIERRA,RURAL,SAN JOSE,ESC. DIONISIO DE HERRERA,13199,289
10,INTIBUCA,13.0,SAN MARCOS SIERRA,RURAL,LOS PINARES O LA RESINA,ESC. LOS PINARES,13200,333
10,INTIBUCA,13.0,SAN MARCOS SIERRA,RURAL,LOS PINARES O LA RESINA,ESC. LOS PINARES,13201,333
10,INTIBUCA,13.0,SAN MARCOS SIERRA,RURAL,RANCHO QUEMADO,ESC. REPUBLICA DE HONDURAS,13202,328
10,INTIBUCA,13.0,SAN MARCOS SIERRA,RURAL,RANCHO QUEMADO,ESC. REPUBLICA DE HONDURAS,13203,328
10,INTIBUCA,13.0,SAN MARCOS SIERRA,RURAL,EL PATERNO O SANTA ROSA,ESC. NUEVA HONDURAS,13204,186
10,INTIBUCA,13.0,SAN MARCOS SIERRA,RURAL,EL PATERNO O SANTA ROSA,ESC. NUEVA HONDURAS,13205,185
10,INTIBUCA,13.0,SAN MARCOS SIERRA,RURAL,EL PORTILLON,CEB JOSE TRINIDAD CABAÑAS,13206,195
10,INTIBUCA,13.0,SAN MARCOS SIERRA,RURAL,EL PORTILLON,CEB JOSE TRINIDAD CABAÑAS,13207,194
10,INTIBUCA,14.0,SAN MIGUELITO,RURAL,SAN MIGUELITO,ESC. INDEPENDENCIA,13208,318
10,INTIBUCA,14.0,SAN MIGUELITO,RURAL,SAN MIGUELITO,ESC. INDEPENDENCIA,13209,318
10,INTIBUCA,14.0,SAN MIGUELITO,RURAL,SAN MIGUELITO,ESC. INDEPENDENCIA,13210,317
10,INTIBUCA,14.0,SAN MIGUELITO,RURAL,SAN MIGUELITO,ESC. INDEPENDENCIA,13211,317
10,INTIBUCA,14.0,SAN MIGUELITO,RURAL,SAN MIGUELITO,ESC. INDEPENDENCIA,13212,317
10,INTIBUCA,14.0,SAN MIGUELITO,RURAL,SAN ANTONIO,ESC. RAMON ROSA,13213,353
10,INTIBUCA,14.0,SAN MIGUELITO,RURAL,SAN ANTONIO,ESC. RAMON ROSA,13214,352
10,INTIBUCA,14.0,SAN MIGUELITO,RURAL,CHUPUCAY O RESINA,ESC. DANIEL HERNANDEZ,13215,252
10,INTIBUCA,14.0,SAN MIGUELITO,RURAL,CHUPUCAY O RESINA,ESC. DANIEL HERNANDEZ,13216,251
10,INTIBUCA,14.0,SAN MIGUELITO,RURAL,CHUPUCAY O RESINA,ESC. DANIEL HERNANDEZ,13217,251
10,INTIBUCA,14.0,SAN MIGUELITO,RURAL,SEGUA,CEB. ARMANDO ARRIAGA IRAHETA,13218,357
10,INTIBUCA,14.0,SAN MIGUELITO,RURAL,SEGUA,CEB. ARMANDO ARRIAGA IRAHETA,13219,357
10,INTIBUCA,14.0,SAN MIGUELITO,RURAL,COFRADIA,ESC. FRATERNIDAD,13220,250
10,INTIBUCA,14.0,SAN MIGUELITO,RURAL,COFRADIA,ESC. FRATERNIDAD,13221,249
10,INTIBUCA,14.0,SAN MIGUELITO,RURAL,HIERBABUENA,ESC. GRACIAS A DIOS,13222,239
10,INTIBUCA,14.0,SAN MIGUELITO,RURAL,HIERBABUENA,ESC. GRACIAS A DIOS,13223,238
10,INTIBUCA,14.0,SAN MIGUELITO,RURAL,EL RODEO,ESC. EUGENIO MATUTE CANIZALES,13224,215
10,INTIBUCA,14.0,SAN MIGUELITO,RURAL,EL RODEO,ESC. EUGENIO MATUTE CANIZALES,13225,215
10,INTIBUCA,14.0,SAN MIGUELITO,RURAL,LAS CAÑADAS,ESC.GUSTAVO RIVERA GIRON,13226,171
10,INTIBUCA,14.0,SAN MIGUELITO,RURAL,PLANES PACAYA,ESC. JOSE ALBERTO FERRERA,13227,158
10,INTIBUCA,15.0,SANTA LUCIA,RURAL,SANTA LUCIA,ESC. POLICARPO BONILLA,13228,287
10,INTIBUCA,15.0,SANTA LUCIA,RURAL,SANTA LUCIA,ESC. POLICARPO BONILLA,13229,287
10,INTIBUCA,15.0,SANTA LUCIA,RURAL,SANTA LUCIA,ESC. POLICARPO BONILLA,13230,286
10,INTIBUCA,15.0,SANTA LUCIA,RURAL,SANTA LUCIA,ESC. POLICARPO BONILLA,13231,286
10,INTIBUCA,15.0,SANTA LUCIA,RURAL,EL CASTAÑO,ESC. CELEO ARIAS,13232,357
10,INTIBUCA,15.0,SANTA LUCIA,RURAL,PALACIOS,ESC. JOSE TRINIDAD REYES,13233,265
10,INTIBUCA,15.0,SANTA LUCIA,RURAL,SANTA RITA,ESC. FRANCISCO MORAZAN,13234,334
10,INTIBUCA,15.0,SANTA LUCIA,RURAL,SANTA RITA,ESC. FRANCISCO MORAZAN,13235,333
10,INTIBUCA,15.0,SANTA LUCIA,RURAL,LA MONTAÑA,ESC. JOSE TRINIDAD CABAÑAS,13236,196
10,INTIBUCA,15.0,SANTA LUCIA,RURAL,LOS LLANITOS,ESC. RAMON ROSA,13237,254
10,INTIBUCA,15.0,SANTA LUCIA,RURAL,LAS MARIAS,ESC. OSCAR MEJIA ARELLANO,13238,284
10,INTIBUCA,15.0,SANTA LUCIA,RURAL,SAN MARCOS,CENTRO COMUNAL,13239,173
10,INTIBUCA,15.0,SANTA LUCIA,RURAL,EL JUNQUILLO,ESC. HONDURAS,13240,119
10,INTIBUCA,15.0,SANTA LUCIA,RURAL,EL AGUILA,ESC. SAN PEDRO SULA,13241,112
10,INTIBUCA,15.0,SANTA LUCIA,RURAL,TALQUEZAL,ESC. HONDURAS,13242,214
10,INTIBUCA,16.0,YAMARANGUILA,RURAL,YAMARANGUILA,CEB MIGUEL PAZ BARAHONA,13243,343
10,INTIBUCA,16.0,YAMARANGUILA,RURAL,YAMARANGUILA,CEB MIGUEL PAZ BARAHONA,13244,343
10,INTIBUCA,16.0,YAMARANGUILA,RURAL,YAMARANGUILA,CEB MIGUEL PAZ BARAHONA,13245,343
10,INTIBUCA,16.0,YAMARANGUILA,RURAL,YAMARANGUILA,CEB MIGUEL PAZ BARAHONA,13246,343
10,INTIBUCA,16.0,YAMARANGUILA,RURAL,YAMARANGUILA,CEB MIGUEL PAZ BARAHONA,13247,343
10,INTIBUCA,16.0,YAMARANGUILA,RURAL,YAMARANGUILA,CEB MIGUEL PAZ BARAHONA,13248,343
10,INTIBUCA,16.0,YAMARANGUILA,RURAL,YAMARANGUILA,CEB MIGUEL PAZ BARAHONA,13249,343
10,INTIBUCA,16.0,YAMARANGUILA,RURAL,YAMARANGUILA,CEB MIGUEL PAZ BARAHONA,13250,343
10,INTIBUCA,16.0,YAMARANGUILA,RURAL,YAMARANGUILA,CEB MIGUEL PAZ BARAHONA,13251,342
10,INTIBUCA,16.0,YAMARANGUILA,RURAL,YAMARANGUILA,CEB MIGUEL PAZ BARAHONA,13252,342
10,INTIBUCA,16.0,YAMARANGUILA,RURAL,AZACUALPA,CEB 28 DE SEPTIEMBRE,13253,313
10,INTIBUCA,16.0,YAMARANGUILA,RURAL,AZACUALPA,CEB 28 DE SEPTIEMBRE,13254,313
10,INTIBUCA,16.0,YAMARANGUILA,RURAL,AZACUALPA,CEB 28 DE SEPTIEMBRE,13255,313
10,INTIBUCA,16.0,YAMARANGUILA,RURAL,AZACUALPA,CEB 28 DE SEPTIEMBRE,13256,312
10,INTIBUCA,16.0,YAMARANGUILA,RURAL,EL CERRON,CEB JOSE TRINIDAD CABAÑAS,13257,316
10,INTIBUCA,16.0,YAMARANGUILA,RURAL,EL CERRON,CEB JOSE TRINIDAD CABAÑAS,13258,315
10,INTIBUCA,16.0,YAMARANGUILA,RURAL,EL CERRON,CEB JOSE TRINIDAD CABAÑAS,13259,315
10,INTIBUCA,16.0,YAMARANGUILA,RURAL,SEMANE,CEB HONDURAS,13260,308
10,INTIBUCA,16.0,YAMARANGUILA,RURAL,SEMANE,CEB HONDURAS,13261,307
10,INTIBUCA,16.0,YAMARANGUILA,RURAL,SEMANE,CEB HONDURAS,13262,307
10,INTIBUCA,16.0,YAMARANGUILA,RURAL,SEMANE,CEB HONDURAS,13263,307
10,INTIBUCA,16.0,YAMARANGUILA,RURAL,OLOAS,CEB LEMPIRA,13264,283
10,INTIBUCA,16.0,YAMARANGUILA,RURAL,OLOAS,CEB LEMPIRA,13265,283
10,INTIBUCA,16.0,YAMARANGUILA,RURAL,OLOAS,CEB LEMPIRA,13266,282
10,INTIBUCA,16.0,YAMARANGUILA,RURAL,PLANES,CEB FRANCISCO MORAZAN,13267,271
10,INTIBUCA,16.0,YAMARANGUILA,RURAL,PLANES,CEB FRANCISCO MORAZAN,13268,271
10,INTIBUCA,16.0,YAMARANGUILA,RURAL,PLANES,CEB FRANCISCO MORAZAN,13269,271
10,INTIBUCA,16.0,YAMARANGUILA,RURAL,SEQUIRE,CEB. PATRIA,13270,253
10,INTIBUCA,16.0,YAMARANGUILA,RURAL,SEQUIRE,CEB. PATRIA,13271,252
10,INTIBUCA,16.0,YAMARANGUILA,RURAL,ZACATE BLANCO,CEB JOSE CECILIO DEL VALLE,13272,321
10,INTIBUCA,16.0,YAMARANGUILA,RURAL,ZACATE BLANCO,CEB JOSE CECILIO DEL VALLE,13273,320
10,INTIBUCA,16.0,YAMARANGUILA,RURAL,EL PERICON,ESC. CRISTOBAL MESA PORTILLO,13274,207
10,INTIBUCA,16.0,YAMARANGUILA,RURAL,EL PERICON,ESC. CRISTOBAL MESA PORTILLO,13275,207
10,INTIBUCA,16.0,YAMARANGUILA,RURAL,EL TABLON No. 2,CEB. MARIANO TORRES CÁCERES,13276,232
10,INTIBUCA,16.0,YAMARANGUILA,RURAL,EL TABLON No. 2,CEB. MARIANO TORRES CÁCERES,13277,232
10,INTIBUCA,16.0,YAMARANGUILA,RURAL,EL CARRIZAL,CEB JUAN MANUEL GALVEZ,13278,290
10,INTIBUCA,16.0,YAMARANGUILA,RURAL,EL CARRIZAL,CEB JUAN MANUEL GALVEZ,13279,289
10,INTIBUCA,16.0,YAMARANGUILA,RURAL,YACE,CEB. FABIO MEZA,13280,342
10,INTIBUCA,16.0,YAMARANGUILA,RURAL,LOS OLIVOS,CEB LAS PRIMAVERAS,13281,192
10,INTIBUCA,16.0,YAMARANGUILA,RURAL,LOS OLIVOS,CEB LAS PRIMAVERAS,13282,191
10,INTIBUCA,16.0,YAMARANGUILA,RURAL,LAS LAJAS,CEB FROYLAN TURCIOS,13283,229
10,INTIBUCA,16.0,YAMARANGUILA,RURAL,LAS LAJAS,CEB FROYLAN TURCIOS,13284,229
10,INTIBUCA,16.0,YAMARANGUILA,RURAL,EL MEMBRILLO No. 1,CEB MANANTIALES,13285,295
10,INTIBUCA,16.0,YAMARANGUILA,RURAL,EL MEMBRILLO No. 1,CEB MANANTIALES,13286,294
10,INTIBUCA,16.0,YAMARANGUILA,RURAL,COFRADIA,CEB PINARES,13287,357
10,INTIBUCA,16.0,YAMARANGUILA,RURAL,EL PICACHO,CEB MANUEL BONILLA,13288,260
10,INTIBUCA,16.0,YAMARANGUILA,RURAL,EL PICACHO,CEB MANUEL BONILLA,13289,259
10,INTIBUCA,16.0,YAMARANGUILA,RURAL,LA PUERTA,CEB PATRIA,13290,296
10,INTIBUCA,16.0,YAMARANGUILA,RURAL,LA PUERTA,CEB PATRIA,13291,296
10,INTIBUCA,16.0,YAMARANGUILA,RURAL,EL PELON,ESC. LEMPIRA,13292,291
10,INTIBUCA,16.0,YAMARANGUILA,RURAL,EL PELON,ESC. LEMPIRA,13293,291
10,INTIBUCA,16.0,YAMARANGUILA,RURAL,EL PELON,ESC. LEMPIRA,13294,291
10,INTIBUCA,16.0,YAMARANGUILA,RURAL,EL PELON,ESC. LEMPIRA,13295,291
10,INTIBUCA,17.0,SAN FRANCISCO DE OPALACA,RURAL,MONTE VERDE,CEB JUAN LINDO,13296,339
10,INTIBUCA,17.0,SAN FRANCISCO DE OPALACA,RURAL,MONTE VERDE,CEB JUAN LINDO,13297,339
10,INTIBUCA,17.0,SAN FRANCISCO DE OPALACA,RURAL,MONTE VERDE,CEB JUAN LINDO,13298,339
10,INTIBUCA,17.0,SAN FRANCISCO DE OPALACA,RURAL,MONTE VERDE,CEB JUAN LINDO,13299,338
10,INTIBUCA,17.0,SAN FRANCISCO DE OPALACA,RURAL,EL NARANJO O SANTA LUCIA,CEB LEMPIRA,13300,259
10,INTIBUCA,17.0,SAN FRANCISCO DE OPALACA,RURAL,EL NARANJO O SANTA LUCIA,CEB LEMPIRA,13301,259
10,INTIBUCA,17.0,SAN FRANCISCO DE OPALACA,RURAL,EL NARANJO O SANTA LUCIA,CEB LEMPIRA,13302,259
10,INTIBUCA,17.0,SAN FRANCISCO DE OPALACA,RURAL,EL ZACATAL SUYAPA,ESC. FROYLAN TURCIOS,13303,282
10,INTIBUCA,17.0,SAN FRANCISCO DE OPALACA,RURAL,EL ZACATAL SUYAPA,ESC. FROYLAN TURCIOS,13304,281
10,INTIBUCA,17.0,SAN FRANCISCO DE OPALACA,RURAL,EL ZACATAL SUYAPA,ESC. FROYLAN TURCIOS,13305,281
10,INTIBUCA,17.0,SAN FRANCISCO DE OPALACA,RURAL,AGUA CALIENTE,CEB JOSE CECILIO DEL VALLE,13306,355
10,INTIBUCA,17.0,SAN FRANCISCO DE OPALACA,RURAL,OJO DE AGUA,ESC. JOSE CECILIO DEL VALLE,13307,295
10,INTIBUCA,17.0,SAN FRANCISCO DE OPALACA,RURAL,OJO DE AGUA,ESC. JOSE CECILIO DEL VALLE,13308,295
10,INTIBUCA,17.0,SAN FRANCISCO DE OPALACA,RURAL,OJO DE AGUA,ESC. JOSE CECILIO DEL VALLE,13309,295
10,INTIBUCA,17.0,SAN FRANCISCO DE OPALACA,RURAL,OJO DE AGUA,ESC. JOSE CECILIO DEL VALLE,13310,295
10,INTIBUCA,17.0,SAN FRANCISCO DE OPALACA,RURAL,PLAN DE BARRIOS,ESC. JOSE TRINIDAD CABAÑAS,13311,291
10,INTIBUCA,17.0,SAN FRANCISCO DE OPALACA,RURAL,PLAN DE BARRIOS,ESC. JOSE TRINIDAD CABAÑAS,13312,290
10,INTIBUCA,17.0,SAN FRANCISCO DE OPALACA,RURAL,SANTA CRUZ,ESC. RURAL MIXTA PEDRO NUFIO,13313,352
10,INTIBUCA,17.0,SAN FRANCISCO DE OPALACA,RURAL,LA UNION LEMPIRA,CEB LEMPIRA,13314,319
10,INTIBUCA,17.0,SAN FRANCISCO DE OPALACA,RURAL,LA UNION LEMPIRA,CEB LEMPIRA,13315,319
10,INTIBUCA,17.0,SAN FRANCISCO DE OPALACA,RURAL,LA CEIBITA,CEB ALVARO CONTRERAS,13316,271
10,INTIBUCA,17.0,SAN FRANCISCO DE OPALACA,RURAL,LA CEIBITA,CEB ALVARO CONTRERAS,13317,271
10,INTIBUCA,17.0,SAN FRANCISCO DE OPALACA,RURAL,LA CEIBITA,CEB ALVARO CONTRERAS,13318,271
10,INTIBUCA,17.0,SAN FRANCISCO DE OPALACA,RURAL,PIEDRA RAYADA,ESC. PRIMERO DE MAYO,13319,343
